County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHR_Votes
Orangeburg,NORTH 2,1155,404.1918063314711,339.1080074487896,1.0409683426443204
Orangeburg,NORTH 1,1156,435.2794182850049,278.12368537731663,0.04100381307085218
Orangeburg,NORWAY,1270,543.2671809878514,216.910969229405,0.04504744169548639
Orangeburg,PINE HILL,1023,391.6270284650173,216.0385208832136,0.03628624634211226
Orangeburg,PROVIDENCE,1093,474.75986521237917,166.13597588010995,0.038769176199343794
Orangeburg,ROWESVILLE,527,208.17149951228163,123.26226833377672,1.0186929147823003
Orangeburg,SANTEE 1,1435,413.7231533209187,410.4978274363749,0.05090006207324643
Orangeburg,SPRINGFIELD,1177,393.11926930921345,274.4529218763856,0.04174869202802164
Orangeburg,VANCE,1508,703.1188259288817,214.64231621885253,0.0534894032100736
Orangeburg,WHITTAKER,1115,497.6873281901215,62.48089030770595,0.039549525583045135
Orangeburg,BOLENTOWN,1188,393.0830007980846,295.62537909018357,0.042138866719872305
Orangeburg,CORDOVA 2,1377,469.6416600159617,247.58850758180367,1.0488427773343973
Orangeburg,ELLOREE 2,655,303.3858295646005,83.2690431852443,0.023233129378380776
Orangeburg,LIMESTONE 2,1097,380.1103130265142,159.1986875942183,0.038911057905471315
Orangeburg,SANTEE 2,1152,579.9289704708699,47.0609736632083,1.0408619313647247
Pickens,Stone Church,1150,386.2321576231074,323.2354651991674,1.0983718741980555
Pickens,University,704,189.22212084058054,185.97718913062073,0.060220695161244335
Pickens,Morrison,1329,345.84829346183454,324.3660289127769,0.11368367026888312
Pickens,Abel,938,265.949359869978,160.60597074506,0.08023723304154429
Pickens,Calhoun,1161,282.45437826124146,218.73510877933336,1.0993128225599498
Pickens,Clemson,1766,526.6765133586154,569.2155056884606,1.1510649824641441
Pickens,Issaqueena,783,254.81806905990703,211.5655384790853,2.06697841521485
Pickens,West Central,983,174.85844429870832,184.64996720937526,3.0840865672492943
Pickens,North Central,1014,183.48470246072253,405.0580536625702,2.086738330814633
Pickens,Pike,963,239.45440677482821,329.7415243363463,2.08237575204585
Pickens,Lawrence Chapel,1190,227.04023267086768,511.0523509452254,2.1017935046049443
Pickens,Norris,1102,128.2624675657951,515.0552023038978,2.0942659177097886
Pickens,Six Mile,1346,136.19172535713267,683.1382053548516,1.115137863191811
Pickens,Six Mile Mountain,1411,188.5048473097431,638.0906446921958,2.1206980126030053
Pickens,Praters Creek,847,63.110989136323454,429.47255567277807,0.07245302386587209
Pickens,Mountain View,1505,166.4038236719797,597.3603261954321,1.1287388440591943
Pickens,Albert R. Lewis,1207,117.38366456616578,597.8245273873,1.103247697527872
Pickens,Holly Springs,1459,195.4745373670554,667.2709075874654,0.124803969091272
Pickens,Pumpkintown,1402,212.32303042399704,677.6818453993328,1.1199281457614554
Pickens,Griffin,1382,162.9189929001169,698.7734025263038,0.1182173305580109
Pickens,North Pickens,1258,123.41396025206011,565.141056713524,0.10761027629665537
Pickens,West Pickens,1279,152.83819965213425,539.0949217302044,4.1094066322602725
Pickens,South Pickens,1097,166.16145818482508,382.82809158564055,2.0938382139089278
Pickens,East Pickens,1174,98.71700265176356,585.3255966468022,0.10042485244218871
Pickens,Glassy Mountain,1173,87.69680077556956,541.2801745031508,1.1003393116820164
Pickens,Cedar Rock,1196,130.1614439280317,558.3248838071341,0.1023067491659776
Pickens,Skelton,1084,93.89883379430299,542.2376037181717,1.0927261840266886
Pickens,Rices Creek,1181,130.85841578512162,528.6435516523624,1.1010236377633942
Pickens,West Liberty,1192,131.08063642325567,569.1431952325283,0.10196458612528869
Pickens,East Liberty,1081,120.83822816572096,470.10133728721735,1.0924695617461722
Pickens,Flat Rock,1202,134.28265518519575,568.5974166690428,2.102819993727011
Pickens,Zion,1133,124.8887257278093,474.46328875709276,0.09691768127512759
Pickens,Smith Grove,889,104.95946793647173,319.380285706139,0.07604573579310542
Pickens,Arial Mill,996,109.12106868923041,403.2404550768441,3.085198597131533
Pickens,Simpson,1100,236.2220638134071,210.9643580165949,1.0940948361894443
Pickens,Woodside,1443,260.1513073479513,498.54415328904224,5.123435316928516
Pickens,Brushy Creek,1572,252.75734937697814,654.4036098200793,3.134470074990733
Pickens,Pickensville,1028,153.76752872743862,413.6939636736905,1.0879359014570442
Pickens,Easley,1178,171.79781015653958,418.507285221408,0.10076701548287759
Pickens,Forest Acres,991,185.0200593082604,418.0133443585869,0.08477089333067207
Pickens,Crestview,1165,157.5351857660175,569.9167973539392,2.0996549856006386
Pickens,Sitton,1344,195.15132160474465,631.0473610675486,2.1149667816714666
Pickens,Rock Springs,1286,171.9796127854923,551.4128767357646,1.1100054175814775
Pickens,Saluda,1112,163.46448632773516,444.50942374041233,0.09512132531151093
Pickens,Crosswell,1386,151.99980040489294,605.9550911009096,2.1185594935987
Pickens,Georges Creek,1025,164.7069230988566,470.55769724273614,3.0876792791765277
Pickens,McKissick,1223,197.70689458526988,449.55128168572327,4.104616349690628
Pickens,Vinland,1013,93.46450058452852,468.01263151891874,0.08665279005446094
Pickens,Crossroads,1220,121.64628895668787,460.4150152547689,0.10435972741011093
Pickens,Dacusville,1034,75.88873998460267,367.9664965355992,1.0884491460180776
Pickens,Nine Forks,1174,105.71700265176356,526.3255966468022,5.100424852442189
Pickens,South Central,1104,238.30287131818312,278.14604659120073,0.09443699923013316
Pickens,Crescent Hill,1244,101.13113398534401,554.5051467024036,2.106412705654244
Pickens,North Liberty,1083,111.87863191810898,433.19218157452025,1.0926406432665166
Pickens,Pendleton,986,93.91904992729036,427.7862336403296,0.08434318952981096
Pickens,Fruit Mountain,868,96.5352285363976,307.42642068945855,0.07424937982948876
Pickens,Pope Field,939,149.96956174617205,327.6513928887115,2.0803227738017167
Pickens,Sheffield,1340,186.07051409996865,630.8656724929428,2.1146246186307778
Pickens,Tri County,550,113.11103190670354,243.98217900829746,0.047047418094722133
Pickens,McAllister,1138,152.98973510877934,428.69039947535,1.0973453850759887
Pickens,Lenhart,1019,134.58571184169256,370.28516438082744,1.0871660346154943
Richland,Ward 1,1424,492.0773469719239,162.89750852742046,1.107186010672646
Richland,Ward 2,1111,308.3215818018311,64.22691852104222,1.0836261642256388
Richland,Ward 3,1558,694.2475467572033,196.18140329053446,1.117272334710662
Richland,Ward 4,1473,684.79630062475,198.09833571691738,5.110874293343264
Richland,Ward 5,1299,373.5902203065514,152.8341738603365,4.097777126308825
Richland,Ward 6,1344,585.0055859060855,295.9369743404867,2.1011643246798006
Richland,Ward 7,1188,480.1656518277006,35.11393267596595,0.08942203699375251
Richland,Ward 8,2236,407.7057217901838,61.79693052479786,0.16830612350002574
Richland,Ward 9,1182,424.71026974776265,41.96689261194591,1.088970410544289
Richland,Ward 10,1491,719.1624468645635,233.53945590897746,2.112229172691654
Richland,Ward 11,1391,575.5727455322656,157.0887881753103,0.10470206520059741
Richland,Ward 12,1502,675.9973140111164,241.80902935968084,1.1130571545156702
Richland,Ward 13,2004,993.0976146992524,331.11138138269,2.1508432341207744
Richland,Ward 14,1541,744.9572975307126,331.76478977581104,1.1159927264371823
Richland,Ward 15,1006,403.35239540291815,264.6537174006917,0.07572270136002947
Richland,Ward 16,1317,487.956366546365,442.2752940523966,2.0991320056572156
Richland,Ward 17,1573,630.3860019570479,470.54900345058456,2.1184014008343204
Richland,Ward 18,1183,530.7861667610856,89.99139928928258,0.08904568161919967
Richland,Ward 19,1373,546.2065992924519,47.64766798325021,0.10334718585220723
Richland,Ward 20,1802,819.7664180080104,179.16103256068234,0.13563847698884007
Richland,Ward 21,1594,711.9798392368306,58.06364367465465,0.11998209340744234
Richland,Ward 22,1506,740.3009020644083,65.90705606902753,0.11335823881531251
Richland,Ward 23,956,426.55754473676916,178.42838353385812,0.07195914761450117
Richland,Ward 24,952,328.2539566834772,321.33035682451145,1.071658063314859
Richland,Ward 25,1585,510.2967661169237,605.8430835786246,0.11930465373324724
Richland,Ward 26,1509,544.5285931043773,192.98057610103757,0.11358405204004422
Richland,Ward 29,1363,607.4476291592221,55.402601209883485,1.1025944751031016
Richland,Ward 30,1139,371.44669817487454,137.91310548646902,0.08573375432313476
Richland,Ward 31,951,398.1780596701542,41.30585014717476,0.07158279223994833
Richland,Ward 32,958,329.7093387634151,33.47739688853146,0.0721096897643223
Richland,Ward 33,1057,419.22314308239015,85.90355794486196,0.07956152618046834
Richland,Ward 34,1171,457.8754026012099,233.69731916124252,0.08814242872027286
Richland,Arcadia,1529,586.0465333708369,349.470709647771,0.11508947353825552
Richland,Ardincaple,498,268.7967126348442,19.204325313662494,0.037484995305461906
Richland,Ballentine 1,1458,430.6578454249052,436.73073555686733,0.10974522721960535
Richland,Ballentine 2,1813,396.60128515456324,689.4306060113857,1.1364664588128564
Richland,Beatty Road,973,364.8477939632598,47.84499704858153,0.07323875588798079
Richland,Bluff,2014,993.8565848324822,79.35644815605674,0.15159594486988007
Richland,Blythewood 1,1828,520.7397403544079,635.7982061714358,3.137595524936515
Richland,Blythewood 2,2209,814.6565024304634,607.1352502367077,0.16627380447744047
Richland,Blythewood 3,2329,929.764144029221,534.0760515171083,1.1753063334667084
Richland,Bookman,2814,1189.5741954908665,549.9617900253941,0.21181280479833292
Richland,Brandon 1,1883,810.9140760871718,211.14607342495276,0.14173543405659592
Richland,Brandon 2,1952,801.1509700064574,162.8370341611831,2.146929138225425
Richland,Briarwood,2596,1030.0286465864567,324.61933436599963,1.1954037104678297
Richland,Bridge Creek,2095,994.0042429116436,258.3414890203272,3.157692901937636
Richland,Caughman Road,1919,797.6463685667991,253.02831380907293,2.144445192753376
Richland,College Place,1575,675.537795983694,60.598016805257885,0.11855194298414157
Richland,Cooper,1192,409.46923988099246,370.21195938531264,1.0897231212933947
Richland,Dennyside,1056,372.14724606906714,206.87905126752528,0.07948625510555778
Richland,Dentsville,2220,908.4913695770163,120.40482368741112,0.16710178630145672
Richland,Dutch Fork 1,1228,315.20153236061975,419.0941997694328,1.0924328799901752
Richland,Dutch Fork 2,1386,487.1932604656506,362.96625478862694,1.1043257098260446
Richland,Dutch Fork 3,2295,689.1836455762397,811.2428244876614,2.172747116919749
Richland,Dutch Fork 4,1704,546.3285107023584,535.7593781816885,2.1282619116476047
Richland,Eastover,1295,655.2866322532594,80.73614715098981,1.0974760420091831
Richland,Edgewood,1916,738.4186775268302,74.95479377706292,0.1442193795286446
Richland,Estates,2105,815.7632130448734,460.58655579369383,3.1584456126867417
Richland,Fairlawn,2853,1246.5341790104626,263.91755044152427,0.21474837671984504
Richland,Fairwold,852,420.6642553511792,30.879689090844263,0.0641309558238023
Richland,East Forest Acres,1304,377.9697053731662,436.95670724701984,0.09815348168337816
Richland,North Forest Acres,1389,497.4209515056196,293.0397748206369,4.104551523050776
Richland,South Forest Acres,1583,550.1449720902777,469.7940702239513,0.1191541115834261
Richland,Friarsgate 1,1592,607.8280452101845,347.0146303199813,0.11983155125762118
Richland,Friarsgate 2,1413,500.2424798253711,338.62793507671705,5.106358028848629
Richland,Old Friarsgate,1306,495.1214993998122,288.0057206016932,1.0983040238331994
Richland,Gadsden,1400,746.2558186521724,78.30934827134034,1.1053795048747925
Richland,Garners,913,352.293973163881,148.37459640838125,0.06872249139334682
Richland,Greenview,1673,898.975703289346,54.99967118425171,0.12592850832537705
Richland,Gregg Park,2076,679.5621996585071,380.8758621509304,0.1562627515143352
Richland,Hampton,1664,667.2926301694391,226.77911108822167,4.125251068651182
Richland,Harbison 1,2204,868.2770173638485,271.0127168500244,1.1658974491028877
Richland,Harbison 2,1339,534.6261008394706,201.81444095380337,2.100787969305248
Richland,Hopkins 1,1392,656.6486425455885,92.11329485264696,2.104777336275508
Richland,Hopkins 2,1641,725.5469988630106,131.2154575094782,0.12351983392823893
Richland,Horrell Hill,2297,730.3354396028857,447.2918378423348,4.17289765906957
Richland,Hunting Creek,481,174.5064634083535,108.78771179893907,0.036205387031982283
Richland,Keels 1,1972,790.6689102729171,126.32716770791654,0.1484345597236363
Richland,Keels 2,1474,629.8721976380729,72.12284239425404,0.1109495644181744
Richland,Keenan,1756,760.2751553951533,279.03372540319543,1.132176007542954
Richland,Kelly Mill,1977,742.0483953395319,382.4497010945999,0.14881091509818914
Richland,Killian,2162,938.0893428042833,323.98343640188415,0.16273606395664386
Richland,Kingswood,2818,1284.8777835441583,234.05981673474076,2.2121138890979752
Richland,Lake Carolina,2922,1140.7710729297482,597.6085111777546,1.219942080888674
Richland,Lincolnshire,2114,1032.4462861647803,69.80711588972392,0.15912305236093668
Richland,Longcreek,4395,1522.5673735544983,1202.706846894672,7.330816374231938
Richland,Longleaf,1683,883.7346734225757,117.24473795761843,0.1266812190744827
Richland,Lykesland,1809,765.2976971012713,269.33257930203905,0.13616537451321403
Richland,Mallet Hill,2582,1022.966088399935,413.2762408832863,0.19434991541908161
Richland,Meadowfield,1717,593.3151718755571,473.07796498706523,4.129240435621442
Richland,Meadowlake,2218,1015.3395755503702,81.35581033273776,1.1669512441516354
Richland,McEntire,842,308.90528521794937,159.63462231747755,0.06337824507469664
Richland,Midway,2652,1080.2788793325437,201.9917082968533,2.1996188906628213
Richland,Mill Creek,1246,536.5676786004334,145.5353199614929,0.09378775933856533
Richland,Monticello,1727,618.0741420087869,384.32303176043195,0.12999314637054762
Richland,North Springs 1,1304,515.9697053731662,270.95670724701984,0.09815348168337816
Richland,North Springs 2,2896,1089.7977505833508,517.9713375670011,1.2179850329409994
Richland,North Springs 3,1934,945.7848237666439,202.395913969123,1.1455742588770348
Richland,Oak Pointe 1,1273,481.6168979601539,362.197000249583,3.0958200783611507
Richland,Oak Pointe 2,722,248.79764361919175,218.69382103707693,0.05434571608542871
Richland,Oak Pointe 3,1059,416.37493710903607,253.9525712995353,1.0797120683302894
Richland,Oakwood,977,363.15138201655174,246.94302375792822,0.07353984018762307
Richland,Olympia,2280,681.045190376395,202.87522432761142,0.17161805079609066
Richland,Parkridge 1,936,346.03960447030954,230.9382499871247,1.0704537261162899
Richland,Parkridge 2,918,264.6734582304959,146.4971297950646,0.06909884676789965
Richland,Parkway 1,2248,1098.6164859500595,217.09101065283792,1.1692093763989526
Richland,Parkway 2,2201,1019.0493263238795,307.93919681801435,2.165671635878156
Richland,Parkway 3,1840,947.6505045142837,135.09228629947586,0.13849877783544157
Richland,Pennington 1,1012,325.807777482856,470.80075746471175,4.076174327809493
Richland,Pennington 2,1454,557.3542573716132,399.63270884752063,1.109444142919963
Richland,Pine Grove,1632,762.8639257431038,114.99489741344817,0.12284239425404385
Richland,Pine Lakes 1,1117,512.776963881769,58.373958585062255,1.0840777906751022
Richland,Pine Lakes 2,1555,706.0198557172343,92.10788325852445,1.1170465214859302
Richland,Pinewood,1838,820.4987104876377,153.04327294480254,0.13834823568562044
Richland,Polo Road,2456,978.4030647212395,322.1883995388656,4.18486575998035
Richland,Pontiac 1,2458,851.5548587478854,497.237412893539,0.18501630213017142
Richland,Pontiac 2,1583,576.1449720902777,400.7940702239513,0.1191541115834261
Richland,Rice Creek 1,1692,769.4177465424826,131.46529805364847,1.127358658748678
Richland,Rice Creek 2,2681,1206.4798927189102,266.7024019396167,2.2018017518352275
Richland,Ridge View 1,2391,1018.4697588552458,288.59546551198196,4.179973140111164
Richland,Ridge View 2,2926,1252.0746609830403,340.7065378871013,4.220243165188316
Richland,Ridgewood,676,344.3063810063347,25.56651387959005,0.05088324663954267
Richland,Riverside,1278,440.99638302676874,127.3195336362664,0.09619643373570344
Richland,Riversprings 1,1149,351.20566830810435,409.15817225983574,0.08648646507224043
Richland,Riversprings 2,1406,521.7112007321102,335.4563883353604,0.1058311313242559
Richland,Riversprings 3,1477,474.09988867804185,458.19636242626405,1.111175377642906
Richland,Riverwalk,2773,1086.4624179446241,576.9570162545906,0.20872669072699973
Richland,Round Top,720,302.6458495925458,152.6448076824036,0.05419517393560758
Richland,St. Andrews,1223,489.82204729400485,148.97166638274945,1.0920565246156224
Richland,Sandlapper,2715,1381.0603911718913,283.5356289690636,1.204360968382187
Richland,Satchelford,1388,499.3450544922966,478.01526814330026,0.10447625197586571
Richland,Skyland,1124,424.3082429750298,127.54550532641896,1.0846046881994762
Richland,South Beltline,1420,541.773758918632,181.7994818180738,1.1068849263730038
Richland,Spring Hill,2140,433.4196085111778,958.4442895004773,3.1610801003086113
Richland,Spring Valley,2754,1037.0203746914876,520.4913893851938,1.207296540303699
Richland,Spring Valley West,2790,1193.752667171115,304.373629769314,2.2100062990004794
Richland,Springville 1,1972,468.66891027291706,792.3271677079165,1.1484345597236363
Richland,Springville 2,1783,397.3243747548738,723.6954056912856,2.134208326565539
Richland,Trenholm Road,1057,335.22314308239015,317.903557944862,2.0795615261804685
Richland,Trinity,1260,512.6302367869552,208.8784134442063,2.094841554387313
Richland,Valhalla,2299,824.4872336295316,537.3408511970082,1.1730482012193915
Richland,Valley State Park,3055,1457.8653757017046,225.86789926353197,2.2299531338517795
Richland,Walden,1128,414.6118310283217,79.64353203576565,0.08490577249911854
Richland,Webber,1120,444.0046549217379,172.44747861707228,0.084303603899834
Richland,Westminster,1800,652.6146239813645,134.112019206009,1.135487934839019
Richland,Whitewell,1829,671.8156373677309,111.82271284877248,0.13767079601142537
Richland,Wildewood,2869,884.7485312236304,691.309657278911,1.215952713918414
Richland,Woodfield,2596,979.0286465864567,309.61933436599963,1.1954037104678297
Richland,Woodlands,2178,792.303695017451,734.3755432392709,1.1639404011552128
Saluda,Centennial,458,70.24004611155449,213.87000088676066,0.040613638379001504
Saluda,Clyde,238,24.880198634388577,137.28615766604594,0.02110490378646803
Saluda,Delmar,392,51.33209186840472,207.29484792054623,0.03476101800124146
Saluda,Fruit Hill,680,229.65771038396736,164.53187904584553,0.06029972510419438
Saluda,Higgins/Zoar,661,167.1084508291212,197.79054713132925,0.05861487984393012
Saluda,Holly,943,106.26061895894298,486.79347344151813,0.08362153054890485
Saluda,Hollywood,1197,148.60335195530726,619.7039106145252,0.10614525139664804
Saluda,Holstons,842,198.34087079897137,334.8527090538264,1.0746652478496055
Saluda,Mayson,401,83.59226744701606,184.64600514321185,0.03555910259820874
Saluda,Mt. Willing,226,41.5332978629068,102.81794803582513,0.02004079099051166
Saluda,Pleasant Cross,197,56.69495433182584,66.68644142945818,2.0174691850669504
Saluda,Pleasant Grove,705,112.3804203245544,350.5073157754722,0.06251662676243681
Saluda,Richland,543,76.69725990955041,248.18648576749135,0.048151104017025805
Saluda,Ridge Spring/Monetta,684,245.77334397446128,215.6879489225858,0.060654429369513166
Saluda,Saluda No. 1,1112,349.1461381573113,217.38742573379446,0.09860778575862375
Saluda,Saluda No. 2,1088,225.4523366143478,362.45100647335283,0.096479560166711
Saluda,Sardis,491,48.19402323312938,287.15757736986785,0.04353994856788153
Saluda,Ward,419,120.11261860423872,118.34831958854305,0.0371552717921433
Spartanburg,Woodruff Leisure Center,1197,163.32887159533072,362.9578988326848,3.1064591439688716
Spartanburg,Arcadia Elementary,978,225.4015341856587,186.0006892718177,2.08698165647582
Spartanburg,Rebirth Missionary Baptist,3065,578.9465258476931,1147.360033351862,6.272595886603669
Spartanburg,Morningside Baptist,2000,422.39577543079486,709.8010005558643,0.17787659811006115
Spartanburg,Boiling Springs 9th Grade,3570,677.2264591439689,1080.0147859922179,2.317509727626459
Spartanburg,Gable Middle School,2940,516.4217898832685,1105.2474708171205,2.26147859922179
Spartanburg,Lake Bowen Baptist,3954,519.1264480266815,1623.7205780989439,2.351662034463591
Spartanburg,Cooley Springs Baptist,2123,322.84811561978876,802.83176209005,1.18881600889383
Spartanburg,Landrum High School,2393,345.62154530294606,1018.8748971650917,2.212829349638688
Spartanburg,Hendrix Elementary,2225,500.5403001667593,608.0036131183991,1.197887715397443
Spartanburg,Cannons Elementary,1108,199.10725958866038,340.31775430794886,2.098543635352974
Spartanburg,Cavins Hobbysville,840,103.40622568093386,385.35642023346304,0.07470817120622568
Spartanburg,E.P. Todd Elementary,2197,589.5267593107282,526.858399110617,0.19539744302390216
Spartanburg,Cherokee Springs Fire Station,1509,197.62261256253475,560.7188549193996,2.1342078932740414
Spartanburg,Clifdale Elementary,792,161.66872707059477,280.39319622012226,1.0704391328515843
Spartanburg,Converse Fire Station,1086,190.31090605892163,391.4179433018344,3.096586992773763
Spartanburg,Cowpens Fire Station,1627,237.89396331295166,655.5451139521956,0.14470261256253475
Spartanburg,Woodruff Fire Station,1151,153.66376876042244,536.0764758199,3.10236798221234
Spartanburg,Cross Anchor Fire Station,717,101.95388549193997,277.32565869927737,0.06376876042245692
Spartanburg,Fairforest Elementary,2543,402.0512284602557,997.0099722067815,2.226170094496943
Spartanburg,Abner Creek Baptist,1555,258.28771539744304,696.6002779321846,1.1382990550305725
Spartanburg,Dayton Fire Station,1283,268.4418899388549,269.47534185658697,0.11410783768760423
Spartanburg,Cedar Grove Baptist,1186,470.9306948304614,129.50799332962757,1.1054808226792663
Spartanburg,Enoree First Baptist,1243,176.993974430239,484.8393218454697,1.110550305725403
Spartanburg,Fairforest Middle School,2571,524.0647693162869,731.1551862145636,4.228660366870484
Spartanburg,Travelers Rest Baptist,3168,771.6749082823791,879.5727848804892,2.281756531406337
Spartanburg,Glendale Fire Station,1321,170.81740967204001,542.0295608671485,2.1174874930516956
Spartanburg,Gramling Methodist,1405,188.8580322401334,720.4652028904948,1.124958310172318
Spartanburg,Hayne Baptist,1385,275.13407448582547,256.6471928849361,0.12317954419121735
Spartanburg,Holly Springs Baptist,2886,323.467103946637,1305.0388438021123,5.256675931072818
Spartanburg,Chapman High School,2828,565.3676264591439,924.6666147859922,4.251517509727626
Spartanburg,Landrum United Methodist,2879,479.2137187326292,1053.7525403001669,0.25605336297943304
Spartanburg,Lyman Town Hall,3490,673.3306281267371,1339.7427459699834,4.3103946637020565
Spartanburg,Mayo Elementary,1668,152.37807670928294,712.222034463591,0.148349082823791
Spartanburg,Motlow Creek Baptist,975,149.2929405225125,476.87798777098385,2.086714841578655
Spartanburg,R.D. Anderson Vocational,1512,206.73120622568092,758.8415564202335,1.134474708171206
Spartanburg,Swofford Career Center,3054,393.5483490828238,1300.910127848805,3.2716175653140636
Spartanburg,Pauline Glenn Springs Elementary,937,129.91742078932742,445.32376876042247,2.0833351862145637
Spartanburg,Pelham Fire Station,1809,436.481978877154,692.9890050027793,6.1608893829905504
Spartanburg,Poplar Springs Fire Station,2473,475.51737632017785,972.1469371873263,0.2199444135630906
Spartanburg,Reidville Elementary,2882,543.3223123957754,1231.8752418010006,2.256320177876598
Spartanburg,Roebuck Elementary,2735,688.001222901612,656.8628682601445,1.2432462479155086
Spartanburg,Mt. Moriah Baptist,1442,517.1973540856031,131.97852140077822,1.128249027237354
Spartanburg,C.C. Woodson Recreation,1364,508.37391884380213,71.7882823790995,0.1213118399110617
Spartanburg,St. John's Lutheran,1372,317.6635019455253,529.115486381323,0.12202334630350195
Spartanburg,Trinity Methodist,1659,483.0522957198443,549.8539299610895,1.1475486381322957
Spartanburg,Southside Baptist,1155,382.80856031128405,102.24007782101168,1.1027237354085604
Spartanburg,Spartanburg High School,2299,639.2189438576987,656.030250138966,1.2044691495275153
Spartanburg,Cornerstone Baptist,1481,533.6090717065036,297.57364091161753,1.1317176209005002
Spartanburg,Woodland Heights Recreation Center,1969,502.2736409116176,435.5330850472485,2.1751195108393553
Spartanburg,Holy Communion,2010,577.7577543079489,342.2100055586437,1.1787659811006115
Spartanburg,Beaumont Methodist,646,144.38383546414676,154.4217231795442,1.0574541411895497
Spartanburg,Cleveland Elementary,1432,386.83537520844914,101.5695163979989,0.1273596442468038
Spartanburg,Ebenezer Baptist,836,341.26143413007225,46.19281823235131,0.07435241801000556
Spartanburg,Startex Fire Station,936,239.881222901612,219.28286826014454,1.0832462479155087
Spartanburg,Victor Mill Methodist,1591,355.5908393551973,467.0726959421901,2.1415008337965538
Spartanburg,Mt. Calvary Presbyterian,2489,279.09654252362424,1196.8013451917732,1.221367426347971
Spartanburg,Wellford Fire Station,2553,591.4132073374096,668.4189772095608,4.227059477487493
Spartanburg,West View Elementary,1920,392.49994441356307,688.5289605336297,1.1707615341856588
Spartanburg,Croft Baptist,1146,326.48277932184544,274.8719733185103,1.101923290717065
Spartanburg,Whitlock Jr. High,1702,317.60880489160644,467.6126514730406,2.151372984991662
Spartanburg,Bethany Baptist,1395,403.4960533629794,209.0561978877154,1.1240689271817677
Spartanburg,Eastside Baptist,1439,374.0887604224569,496.85581989994444,0.127982212340189
Spartanburg,Mt. Zion Gospel Baptist,759,213.47419677598666,150.04347971095052,0.0675041689827682
Spartanburg,Jesse Bobo Elementary,1840,575.6041133963313,207.2569205113952,3.163646470261256
Spartanburg,White Stone Methodist,837,190.29763201778766,273.23371873262926,0.07444135630906058
Spartanburg,Cudd Memorial,1309,308.38303501945524,284.5387548638132,0.11642023346303502
Spartanburg,Oakland Elementary,2163,285.29603112840465,838.4677821011674,2.192373540856031
Spartanburg,Boiling Springs Intermediate,3343,490.00953863257365,864.7303724291273,3.297320733740967
Spartanburg,Carlisle Fosters Grove,2019,245.0835352973874,888.578110061145,0.17956642579210672
Spartanburg,Cowpens Depot Museum,1090,231.45569760978321,377.5815453029461,2.0969427459699834
Spartanburg,Beech Springs Intermediate,1775,347.25125069483045,647.5983879933297,3.157865480822679
Spartanburg,Greater St. James,2194,356.418165647582,710.7356976097832,4.195130628126737
Spartanburg,Bethany Wesleyan,2704,523.8790883824347,1015.5949527515286,1.2404891606448027
Spartanburg,Reidville Fire Station,2957,614.0371539744302,999.9427793218455,3.2629905503057253
Spartanburg,Roebuck Bethlehem,1491,388.9710505836576,408.98264591439687,0.1326070038910506
Spartanburg,Jesse Boyd Elementary,1521,400.05698721511953,324.2096609227349,0.1352751528627015
Spartanburg,Anderson Mill Elementary,2157,516.0788438021123,557.2223790994997,1.191839911061701
Spartanburg,Daniel Morgan Technology Center,1253,264.355953307393,436.248326848249,1.1114396887159532
Spartanburg,Boiling Springs Elementary,4027,665.7688938299056,1179.706314619233,5.358154530294608
Spartanburg,Boling Springs Jr. High,1072,141.80413563090605,453.8453362979433,0.09534185658699278
Spartanburg,Chapman Elementary,1758,334.6358866036687,491.9030794886048,1.1563535297387437
Spartanburg,Carlisle Wesleyan,1291,167.7314730405781,569.8025458588105,1.1148193440800445
Spartanburg,Boiling Springs High School,1487,247.826259032796,481.81904391328516,1.1322512506948303
Spartanburg,Ben Avon Methodist,1373,275.6996998332407,544.1563868816008,1.122112284602557
Spartanburg,Pacolet Elementary,2044,390.98848249027236,734.6006225680934,0.1817898832684825
Spartanburg,Chesnee Elementary,2707,409.98768204558087,937.7176542523624,1.2407559755419677
Spartanburg,Park Hills Elementary,1491,565.9710505836576,169.9826459143969,0.1326070038910506
Spartanburg,Canaan,1072,208.80413563090605,349.8453362979433,0.09534185658699278
Spartanburg,Powell Saxon Una,1438,421.0525625347415,175.81491939966648,0.12789327404113396
Spartanburg,Woodruff Elementary,2353,452.17362979433017,687.2388771539745,0.20927181767648695
Spartanburg,Duncan United Methodist,1432,351.83537520844914,414.5695163979989,2.1273596442468037
Spartanburg,River Ridge Elementary,2325,570.160088938299,859.0936631461923,3.2067815453029462
Spartanburg,D. R. Hill Middle School,2024,305.2645247359644,803.7826125625347,4.180011117287382
Spartanburg,Lyman Elementary,1672,249.52286826014452,682.3856364647027,5.148704836020011
Spartanburg,Anderson Mill Baptist,1768,347.99786548082267,703.3120844913841,4.157242912729294
Spartanburg,Hope,1000,241.19788771539743,216.9005002779322,1.0889382990550305
Spartanburg,Trinity Presbyterian,2058,419.4952529182879,716.1732295719844,2.183035019455253
Sumter,REMBERT,1836,829.910865861788,198.4111547292793,0.05439597066883935
Sumter,HORATIO,502,259.6215984001185,58.884749277831276,0.014872972372416858
Sumter,HILLCREST,961,296.8493148655655,190.2375379601511,0.028471965039626693
