lbl_SanpshotDate,,,,,,,,
Report Data as of 10/25/2020,,,,,,,,
,,,,,,,,
CountyName,RegisteredPrecinctID,PrecinctName,RaceTotal3,RaceName,RaceTotal,Textbox13,RaceTotal1,RaceTotal2
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",White,"2,494",County Total,"206,967","152,965"
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",Asian,10,County Total,"206,967","3,461"
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",Hispanic,59,County Total,"206,967","5,567"
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",Native American,3,County Total,"206,967",306
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",Multiple,12,County Total,"206,967",781
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",Other,9,County Total,"206,967","1,089"
County: 42-SPARTANBURG,131,Chesnee Elementary School,"3,063",Unknown,2,County Total,"206,967",218
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Black/AA,"1,103",County Total,"206,967","42,580"
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",White,422,County Total,"206,967","152,965"
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Asian,10,County Total,"206,967","3,461"
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Hispanic,50,County Total,"206,967","5,567"
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Native American,1,County Total,"206,967",306
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Multiple,8,County Total,"206,967",781
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Other,9,County Total,"206,967","1,089"
County: 42-SPARTANBURG,132,Park Hills Elementary,"1,604",Unknown,1,County Total,"206,967",218
County: 42-SPARTANBURG,133,Canaan,"1,244",Black/AA,274,County Total,"206,967","42,580"
County: 42-SPARTANBURG,133,Canaan,"1,244",White,908,County Total,"206,967","152,965"
County: 42-SPARTANBURG,133,Canaan,"1,244",Asian,17,County Total,"206,967","3,461"
County: 42-SPARTANBURG,133,Canaan,"1,244",Hispanic,33,County Total,"206,967","5,567"
County: 42-SPARTANBURG,133,Canaan,"1,244",Native American,1,County Total,"206,967",306
County: 42-SPARTANBURG,133,Canaan,"1,244",Multiple,5,County Total,"206,967",781
County: 42-SPARTANBURG,133,Canaan,"1,244",Other,4,County Total,"206,967","1,089"
County: 42-SPARTANBURG,133,Canaan,"1,244",Unknown,2,County Total,"206,967",218
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Black/AA,"1,100",County Total,"206,967","42,580"
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",White,518,County Total,"206,967","152,965"
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Asian,6,County Total,"206,967","3,461"
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Hispanic,119,County Total,"206,967","5,567"
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Native American,6,County Total,"206,967",306
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Multiple,8,County Total,"206,967",781
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Other,9,County Total,"206,967","1,089"
County: 42-SPARTANBURG,134,Powell Saxon Una,"1,768",Unknown,2,County Total,"206,967",218
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Black/AA,630,County Total,"206,967","42,580"
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",White,"1,923",County Total,"206,967","152,965"
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Asian,22,County Total,"206,967","3,461"
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Hispanic,73,County Total,"206,967","5,567"
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Native American,4,County Total,"206,967",306
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Multiple,16,County Total,"206,967",781
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Other,15,County Total,"206,967","1,089"
County: 42-SPARTANBURG,135,Woodruff Elementary,"2,685",Unknown,2,County Total,"206,967",218
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Black/AA,441,County Total,"206,967","42,580"
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",White,"1,050",County Total,"206,967","152,965"
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Asian,17,County Total,"206,967","3,461"
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Hispanic,83,County Total,"206,967","5,567"
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Native American,1,County Total,"206,967",306
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Multiple,7,County Total,"206,967",781
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Other,6,County Total,"206,967","1,089"
County: 42-SPARTANBURG,136,Duncan United Methodist,"1,606",Unknown,1,County Total,"206,967",218
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Black/AA,550,County Total,"206,967","42,580"
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",White,"2,204",County Total,"206,967","152,965"
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Asian,122,County Total,"206,967","3,461"
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Hispanic,75,County Total,"206,967","5,567"
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Native American,3,County Total,"206,967",306
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Multiple,16,County Total,"206,967",781
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Other,27,County Total,"206,967","1,089"
County: 42-SPARTANBURG,137,River Ridge Elementary,"3,000",Unknown,3,County Total,"206,967",218
County: 42-SPARTANBURG,138,D R Hill,"2,625",Black/AA,291,County Total,"206,967","42,580"
County: 42-SPARTANBURG,138,D R Hill,"2,625",White,"2,152",County Total,"206,967","152,965"
County: 42-SPARTANBURG,138,D R Hill,"2,625",Asian,32,County Total,"206,967","3,461"
County: 42-SPARTANBURG,138,D R Hill,"2,625",Hispanic,107,County Total,"206,967","5,567"
County: 42-SPARTANBURG,138,D R Hill,"2,625",Native American,3,County Total,"206,967",306
County: 42-SPARTANBURG,138,D R Hill,"2,625",Multiple,19,County Total,"206,967",781
County: 42-SPARTANBURG,138,D R Hill,"2,625",Other,19,County Total,"206,967","1,089"
County: 42-SPARTANBURG,138,D R Hill,"2,625",Unknown,2,County Total,"206,967",218
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Black/AA,86,County Total,"206,967","42,580"
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",White,"1,875",County Total,"206,967","152,965"
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Asian,17,County Total,"206,967","3,461"
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Hispanic,41,County Total,"206,967","5,567"
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Native American,5,County Total,"206,967",306
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Multiple,2,County Total,"206,967",781
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Other,12,County Total,"206,967","1,089"
County: 42-SPARTANBURG,139,Lyman Elementary,"2,040",Unknown,2,County Total,"206,967",218
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Black/AA,260,County Total,"206,967","42,580"
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",White,"1,530",County Total,"206,967","152,965"
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Asian,56,County Total,"206,967","3,461"
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Hispanic,31,County Total,"206,967","5,567"
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Native American,3,County Total,"206,967",306
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Multiple,7,County Total,"206,967",781
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Other,18,County Total,"206,967","1,089"
County: 42-SPARTANBURG,140,Anderson Mill Baptist,"1,905",Unknown,,County Total,"206,967",218
County: 42-SPARTANBURG,141,Hope,"1,234",Black/AA,491,County Total,"206,967","42,580"
County: 42-SPARTANBURG,141,Hope,"1,234",White,614,County Total,"206,967","152,965"
County: 42-SPARTANBURG,141,Hope,"1,234",Asian,38,County Total,"206,967","3,461"
County: 42-SPARTANBURG,141,Hope,"1,234",Hispanic,72,County Total,"206,967","5,567"
County: 42-SPARTANBURG,141,Hope,"1,234",Native American,2,County Total,"206,967",306
County: 42-SPARTANBURG,141,Hope,"1,234",Multiple,7,County Total,"206,967",781
County: 42-SPARTANBURG,141,Hope,"1,234",Other,9,County Total,"206,967","1,089"
County: 42-SPARTANBURG,141,Hope,"1,234",Unknown,1,County Total,"206,967",218
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Black/AA,397,County Total,"206,967","42,580"
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",White,"1,645",County Total,"206,967","152,965"
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Asian,98,County Total,"206,967","3,461"
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Hispanic,70,County Total,"206,967","5,567"
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Native American,2,County Total,"206,967",306
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Multiple,12,County Total,"206,967",781
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Other,20,County Total,"206,967","1,089"
County: 42-SPARTANBURG,142,Trinity Presbyterian,"2,247",Unknown,3,County Total,"206,967",218
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Black/AA,301,County Total,"206,967","42,580"
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",White,"2,651",County Total,"206,967","152,965"
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Asian,33,County Total,"206,967","3,461"
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Hispanic,154,County Total,"206,967","5,567"
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Native American,4,County Total,"206,967",306
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Multiple,9,County Total,"206,967",781
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Other,15,County Total,"206,967","1,089"
County: 42-SPARTANBURG,143,Apalache Baptist,"3,168",Unknown,1,County Total,"206,967",218
County: 42-SPARTANBURG,144,Broome High School,825,Black/AA,75,County Total,"206,967","42,580"
County: 42-SPARTANBURG,144,Broome High School,825,White,723,County Total,"206,967","152,965"
County: 42-SPARTANBURG,144,Broome High School,825,Asian,11,County Total,"206,967","3,461"
County: 42-SPARTANBURG,144,Broome High School,825,Hispanic,10,County Total,"206,967","5,567"
County: 42-SPARTANBURG,144,Broome High School,825,Native American,1,County Total,"206,967",306
County: 42-SPARTANBURG,144,Broome High School,825,Multiple,1,County Total,"206,967",781
County: 42-SPARTANBURG,144,Broome High School,825,Other,4,County Total,"206,967","1,089"
County: 42-SPARTANBURG,144,Broome High School,825,Unknown,,County Total,"206,967",218
County: 43-SUMTER,101,Rembert,"1,910",Black/AA,"1,588",County Total,"73,579","37,058"
County: 43-SUMTER,101,Rembert,"1,910",White,296,County Total,"73,579","34,188"
County: 43-SUMTER,101,Rembert,"1,910",Asian,4,County Total,"73,579",649
County: 43-SUMTER,101,Rembert,"1,910",Hispanic,6,County Total,"73,579",832
County: 43-SUMTER,101,Rembert,"1,910",Native American,7,County Total,"73,579",132
County: 43-SUMTER,101,Rembert,"1,910",Multiple,2,County Total,"73,579",202
County: 43-SUMTER,101,Rembert,"1,910",Other,6,County Total,"73,579",401
County: 43-SUMTER,101,Rembert,"1,910",Unknown,1,County Total,"73,579",117
County: 43-SUMTER,102,Horatio,527,Black/AA,428,County Total,"73,579","37,058"
County: 43-SUMTER,102,Horatio,527,White,94,County Total,"73,579","34,188"
County: 43-SUMTER,102,Horatio,527,Asian,,County Total,"73,579",649
County: 43-SUMTER,102,Horatio,527,Hispanic,4,County Total,"73,579",832
County: 43-SUMTER,102,Horatio,527,Native American,,County Total,"73,579",132
County: 43-SUMTER,102,Horatio,527,Multiple,,County Total,"73,579",202
County: 43-SUMTER,102,Horatio,527,Other,1,County Total,"73,579",401
County: 43-SUMTER,102,Horatio,527,Unknown,,County Total,"73,579",117
County: 43-SUMTER,103,Hillcrest,"1,054",Black/AA,509,County Total,"73,579","37,058"
County: 43-SUMTER,103,Hillcrest,"1,054",White,504,County Total,"73,579","34,188"
County: 43-SUMTER,103,Hillcrest,"1,054",Asian,9,County Total,"73,579",649
County: 43-SUMTER,103,Hillcrest,"1,054",Hispanic,10,County Total,"73,579",832
County: 43-SUMTER,103,Hillcrest,"1,054",Native American,5,County Total,"73,579",132
County: 43-SUMTER,103,Hillcrest,"1,054",Multiple,5,County Total,"73,579",202
County: 43-SUMTER,103,Hillcrest,"1,054",Other,9,County Total,"73,579",401
County: 43-SUMTER,103,Hillcrest,"1,054",Unknown,3,County Total,"73,579",117
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Black/AA,496,County Total,"73,579","37,058"
County: 43-SUMTER,104,Oakland Plant 1,"1,333",White,757,County Total,"73,579","34,188"
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Asian,29,County Total,"73,579",649
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Hispanic,26,County Total,"73,579",832
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Native American,1,County Total,"73,579",132
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Multiple,7,County Total,"73,579",202
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Other,13,County Total,"73,579",401
County: 43-SUMTER,104,Oakland Plant 1,"1,333",Unknown,4,County Total,"73,579",117
County: 43-SUMTER,105,Dalzell 1,"1,712",Black/AA,607,County Total,"73,579","37,058"
County: 43-SUMTER,105,Dalzell 1,"1,712",White,"1,014",County Total,"73,579","34,188"
County: 43-SUMTER,105,Dalzell 1,"1,712",Asian,30,County Total,"73,579",649
County: 43-SUMTER,105,Dalzell 1,"1,712",Hispanic,22,County Total,"73,579",832
County: 43-SUMTER,105,Dalzell 1,"1,712",Native American,9,County Total,"73,579",132
County: 43-SUMTER,105,Dalzell 1,"1,712",Multiple,12,County Total,"73,579",202
County: 43-SUMTER,105,Dalzell 1,"1,712",Other,11,County Total,"73,579",401
County: 43-SUMTER,105,Dalzell 1,"1,712",Unknown,7,County Total,"73,579",117
County: 43-SUMTER,106,Dalzell 2,"1,307",Black/AA,590,County Total,"73,579","37,058"
County: 43-SUMTER,106,Dalzell 2,"1,307",White,649,County Total,"73,579","34,188"
County: 43-SUMTER,106,Dalzell 2,"1,307",Asian,13,County Total,"73,579",649
County: 43-SUMTER,106,Dalzell 2,"1,307",Hispanic,24,County Total,"73,579",832
County: 43-SUMTER,106,Dalzell 2,"1,307",Native American,4,County Total,"73,579",132
County: 43-SUMTER,106,Dalzell 2,"1,307",Multiple,6,County Total,"73,579",202
County: 43-SUMTER,106,Dalzell 2,"1,307",Other,16,County Total,"73,579",401
County: 43-SUMTER,106,Dalzell 2,"1,307",Unknown,5,County Total,"73,579",117
County: 43-SUMTER,107,Oswego,"1,258",Black/AA,480,County Total,"73,579","37,058"
County: 43-SUMTER,107,Oswego,"1,258",White,751,County Total,"73,579","34,188"
County: 43-SUMTER,107,Oswego,"1,258",Asian,6,County Total,"73,579",649
County: 43-SUMTER,107,Oswego,"1,258",Hispanic,10,County Total,"73,579",832
County: 43-SUMTER,107,Oswego,"1,258",Native American,3,County Total,"73,579",132
County: 43-SUMTER,107,Oswego,"1,258",Multiple,1,County Total,"73,579",202
County: 43-SUMTER,107,Oswego,"1,258",Other,5,County Total,"73,579",401
County: 43-SUMTER,107,Oswego,"1,258",Unknown,2,County Total,"73,579",117
County: 43-SUMTER,108,Mayesville,577,Black/AA,469,County Total,"73,579","37,058"
County: 43-SUMTER,108,Mayesville,577,White,102,County Total,"73,579","34,188"
County: 43-SUMTER,108,Mayesville,577,Asian,,County Total,"73,579",649
County: 43-SUMTER,108,Mayesville,577,Hispanic,1,County Total,"73,579",832
County: 43-SUMTER,108,Mayesville,577,Native American,3,County Total,"73,579",132
County: 43-SUMTER,108,Mayesville,577,Multiple,1,County Total,"73,579",202
County: 43-SUMTER,108,Mayesville,577,Other,1,County Total,"73,579",401
County: 43-SUMTER,108,Mayesville,577,Unknown,,County Total,"73,579",117
County: 43-SUMTER,109,Salem,383,Black/AA,313,County Total,"73,579","37,058"
County: 43-SUMTER,109,Salem,383,White,63,County Total,"73,579","34,188"
County: 43-SUMTER,109,Salem,383,Asian,,County Total,"73,579",649
County: 43-SUMTER,109,Salem,383,Hispanic,,County Total,"73,579",832
County: 43-SUMTER,109,Salem,383,Native American,3,County Total,"73,579",132
County: 43-SUMTER,109,Salem,383,Multiple,1,County Total,"73,579",202
County: 43-SUMTER,109,Salem,383,Other,2,County Total,"73,579",401
County: 43-SUMTER,109,Salem,383,Unknown,1,County Total,"73,579",117
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Black/AA,311,County Total,"73,579","37,058"
County: 43-SUMTER,110,Oakland Plant 2,"1,081",White,730,County Total,"73,579","34,188"
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Asian,16,County Total,"73,579",649
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Hispanic,14,County Total,"73,579",832
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Native American,1,County Total,"73,579",132
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Multiple,2,County Total,"73,579",202
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Other,5,County Total,"73,579",401
County: 43-SUMTER,110,Oakland Plant 2,"1,081",Unknown,2,County Total,"73,579",117
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Black/AA,631,County Total,"73,579","37,058"
County: 43-SUMTER,111,McCray's Mill 1,"1,633",White,936,County Total,"73,579","34,188"
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Asian,19,County Total,"73,579",649
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Hispanic,26,County Total,"73,579",832
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Native American,5,County Total,"73,579",132
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Multiple,8,County Total,"73,579",202
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Other,6,County Total,"73,579",401
County: 43-SUMTER,111,McCray's Mill 1,"1,633",Unknown,2,County Total,"73,579",117
County: 43-SUMTER,112,St. John,"1,197",Black/AA,739,County Total,"73,579","37,058"
County: 43-SUMTER,112,St. John,"1,197",White,435,County Total,"73,579","34,188"
County: 43-SUMTER,112,St. John,"1,197",Asian,4,County Total,"73,579",649
County: 43-SUMTER,112,St. John,"1,197",Hispanic,12,County Total,"73,579",832
County: 43-SUMTER,112,St. John,"1,197",Native American,3,County Total,"73,579",132
County: 43-SUMTER,112,St. John,"1,197",Multiple,2,County Total,"73,579",202
County: 43-SUMTER,112,St. John,"1,197",Other,2,County Total,"73,579",401
County: 43-SUMTER,112,St. John,"1,197",Unknown,,County Total,"73,579",117
County: 43-SUMTER,113,Mayewood,"1,351",Black/AA,610,County Total,"73,579","37,058"
County: 43-SUMTER,113,Mayewood,"1,351",White,727,County Total,"73,579","34,188"
County: 43-SUMTER,113,Mayewood,"1,351",Asian,1,County Total,"73,579",649
County: 43-SUMTER,113,Mayewood,"1,351",Hispanic,6,County Total,"73,579",832
County: 43-SUMTER,113,Mayewood,"1,351",Native American,1,County Total,"73,579",132
County: 43-SUMTER,113,Mayewood,"1,351",Multiple,4,County Total,"73,579",202
County: 43-SUMTER,113,Mayewood,"1,351",Other,,County Total,"73,579",401
County: 43-SUMTER,113,Mayewood,"1,351",Unknown,2,County Total,"73,579",117
County: 43-SUMTER,114,Turkey Creek,"1,219",Black/AA,656,County Total,"73,579","37,058"
County: 43-SUMTER,114,Turkey Creek,"1,219",White,539,County Total,"73,579","34,188"
County: 43-SUMTER,114,Turkey Creek,"1,219",Asian,4,County Total,"73,579",649
County: 43-SUMTER,114,Turkey Creek,"1,219",Hispanic,8,County Total,"73,579",832
County: 43-SUMTER,114,Turkey Creek,"1,219",Native American,3,County Total,"73,579",132
County: 43-SUMTER,114,Turkey Creek,"1,219",Multiple,4,County Total,"73,579",202
County: 43-SUMTER,114,Turkey Creek,"1,219",Other,5,County Total,"73,579",401
County: 43-SUMTER,114,Turkey Creek,"1,219",Unknown,,County Total,"73,579",117
County: 43-SUMTER,115,Mulberry,"1,104",Black/AA,804,County Total,"73,579","37,058"
County: 43-SUMTER,115,Mulberry,"1,104",White,275,County Total,"73,579","34,188"
County: 43-SUMTER,115,Mulberry,"1,104",Asian,2,County Total,"73,579",649
County: 43-SUMTER,115,Mulberry,"1,104",Hispanic,11,County Total,"73,579",832
County: 43-SUMTER,115,Mulberry,"1,104",Native American,2,County Total,"73,579",132
County: 43-SUMTER,115,Mulberry,"1,104",Multiple,,County Total,"73,579",202
County: 43-SUMTER,115,Mulberry,"1,104",Other,7,County Total,"73,579",401
County: 43-SUMTER,115,Mulberry,"1,104",Unknown,3,County Total,"73,579",117
County: 43-SUMTER,116,Salterstown,973,Black/AA,428,County Total,"73,579","37,058"
County: 43-SUMTER,116,Salterstown,973,White,532,County Total,"73,579","34,188"
County: 43-SUMTER,116,Salterstown,973,Asian,1,County Total,"73,579",649
County: 43-SUMTER,116,Salterstown,973,Hispanic,8,County Total,"73,579",832
County: 43-SUMTER,116,Salterstown,973,Native American,2,County Total,"73,579",132
County: 43-SUMTER,116,Salterstown,973,Multiple,,County Total,"73,579",202
County: 43-SUMTER,116,Salterstown,973,Other,1,County Total,"73,579",401
County: 43-SUMTER,116,Salterstown,973,Unknown,1,County Total,"73,579",117
County: 43-SUMTER,117,Folsom Park,"1,763",Black/AA,"1,432",County Total,"73,579","37,058"
County: 43-SUMTER,117,Folsom Park,"1,763",White,288,County Total,"73,579","34,188"
County: 43-SUMTER,117,Folsom Park,"1,763",Asian,12,County Total,"73,579",649
County: 43-SUMTER,117,Folsom Park,"1,763",Hispanic,13,County Total,"73,579",832
County: 43-SUMTER,117,Folsom Park,"1,763",Native American,1,County Total,"73,579",132
County: 43-SUMTER,117,Folsom Park,"1,763",Multiple,3,County Total,"73,579",202
County: 43-SUMTER,117,Folsom Park,"1,763",Other,10,County Total,"73,579",401
County: 43-SUMTER,117,Folsom Park,"1,763",Unknown,4,County Total,"73,579",117
County: 43-SUMTER,118,Green Swamp 1,"2,724",Black/AA,"1,034",County Total,"73,579","37,058"
County: 43-SUMTER,118,Green Swamp 1,"2,724",White,"1,457",County Total,"73,579","34,188"
County: 43-SUMTER,118,Green Swamp 1,"2,724",Asian,78,County Total,"73,579",649
County: 43-SUMTER,118,Green Swamp 1,"2,724",Hispanic,87,County Total,"73,579",832
County: 43-SUMTER,118,Green Swamp 1,"2,724",Native American,5,County Total,"73,579",132
County: 43-SUMTER,118,Green Swamp 1,"2,724",Multiple,15,County Total,"73,579",202
County: 43-SUMTER,118,Green Swamp 1,"2,724",Other,38,County Total,"73,579",401
County: 43-SUMTER,118,Green Swamp 1,"2,724",Unknown,10,County Total,"73,579",117
County: 43-SUMTER,119,Palmetto Park,"1,559",Black/AA,731,County Total,"73,579","37,058"
County: 43-SUMTER,119,Palmetto Park,"1,559",White,739,County Total,"73,579","34,188"
County: 43-SUMTER,119,Palmetto Park,"1,559",Asian,29,County Total,"73,579",649
County: 43-SUMTER,119,Palmetto Park,"1,559",Hispanic,33,County Total,"73,579",832
County: 43-SUMTER,119,Palmetto Park,"1,559",Native American,2,County Total,"73,579",132
County: 43-SUMTER,119,Palmetto Park,"1,559",Multiple,7,County Total,"73,579",202
County: 43-SUMTER,119,Palmetto Park,"1,559",Other,15,County Total,"73,579",401
County: 43-SUMTER,119,Palmetto Park,"1,559",Unknown,3,County Total,"73,579",117
County: 43-SUMTER,120,Burns-Downs,956,Black/AA,278,County Total,"73,579","37,058"
County: 43-SUMTER,120,Burns-Downs,956,White,657,County Total,"73,579","34,188"
County: 43-SUMTER,120,Burns-Downs,956,Asian,5,County Total,"73,579",649
County: 43-SUMTER,120,Burns-Downs,956,Hispanic,5,County Total,"73,579",832
County: 43-SUMTER,120,Burns-Downs,956,Native American,1,County Total,"73,579",132
County: 43-SUMTER,120,Burns-Downs,956,Multiple,3,County Total,"73,579",202
County: 43-SUMTER,120,Burns-Downs,956,Other,6,County Total,"73,579",401
County: 43-SUMTER,120,Burns-Downs,956,Unknown,1,County Total,"73,579",117
County: 43-SUMTER,121,Second Mill,"1,709",Black/AA,168,County Total,"73,579","37,058"
County: 43-SUMTER,121,Second Mill,"1,709",White,"1,492",County Total,"73,579","34,188"
County: 43-SUMTER,121,Second Mill,"1,709",Asian,22,County Total,"73,579",649
County: 43-SUMTER,121,Second Mill,"1,709",Hispanic,12,County Total,"73,579",832
County: 43-SUMTER,121,Second Mill,"1,709",Native American,1,County Total,"73,579",132
County: 43-SUMTER,121,Second Mill,"1,709",Multiple,5,County Total,"73,579",202
County: 43-SUMTER,121,Second Mill,"1,709",Other,6,County Total,"73,579",401
County: 43-SUMTER,121,Second Mill,"1,709",Unknown,3,County Total,"73,579",117
County: 43-SUMTER,122,Swan Lake,"1,220",Black/AA,344,County Total,"73,579","37,058"
County: 43-SUMTER,122,Swan Lake,"1,220",White,855,County Total,"73,579","34,188"
County: 43-SUMTER,122,Swan Lake,"1,220",Asian,8,County Total,"73,579",649
County: 43-SUMTER,122,Swan Lake,"1,220",Hispanic,8,County Total,"73,579",832
County: 43-SUMTER,122,Swan Lake,"1,220",Native American,2,County Total,"73,579",132
County: 43-SUMTER,122,Swan Lake,"1,220",Multiple,1,County Total,"73,579",202
County: 43-SUMTER,122,Swan Lake,"1,220",Other,1,County Total,"73,579",401
County: 43-SUMTER,122,Swan Lake,"1,220",Unknown,1,County Total,"73,579",117
County: 43-SUMTER,123,Morris College,"1,349",Black/AA,"1,202",County Total,"73,579","37,058"
County: 43-SUMTER,123,Morris College,"1,349",White,128,County Total,"73,579","34,188"
County: 43-SUMTER,123,Morris College,"1,349",Asian,1,County Total,"73,579",649
County: 43-SUMTER,123,Morris College,"1,349",Hispanic,9,County Total,"73,579",832
County: 43-SUMTER,123,Morris College,"1,349",Native American,2,County Total,"73,579",132
County: 43-SUMTER,123,Morris College,"1,349",Multiple,2,County Total,"73,579",202
County: 43-SUMTER,123,Morris College,"1,349",Other,4,County Total,"73,579",401
County: 43-SUMTER,123,Morris College,"1,349",Unknown,1,County Total,"73,579",117
County: 43-SUMTER,124,Hampton Park,812,Black/AA,193,County Total,"73,579","37,058"
County: 43-SUMTER,124,Hampton Park,812,White,593,County Total,"73,579","34,188"
County: 43-SUMTER,124,Hampton Park,812,Asian,8,County Total,"73,579",649
County: 43-SUMTER,124,Hampton Park,812,Hispanic,11,County Total,"73,579",832
County: 43-SUMTER,124,Hampton Park,812,Native American,2,County Total,"73,579",132
County: 43-SUMTER,124,Hampton Park,812,Multiple,2,County Total,"73,579",202
County: 43-SUMTER,124,Hampton Park,812,Other,2,County Total,"73,579",401
County: 43-SUMTER,124,Hampton Park,812,Unknown,1,County Total,"73,579",117
County: 43-SUMTER,125,Crosswell,"1,503",Black/AA,"1,161",County Total,"73,579","37,058"
County: 43-SUMTER,125,Crosswell,"1,503",White,314,County Total,"73,579","34,188"
County: 43-SUMTER,125,Crosswell,"1,503",Asian,3,County Total,"73,579",649
County: 43-SUMTER,125,Crosswell,"1,503",Hispanic,10,County Total,"73,579",832
County: 43-SUMTER,125,Crosswell,"1,503",Native American,2,County Total,"73,579",132
County: 43-SUMTER,125,Crosswell,"1,503",Multiple,6,County Total,"73,579",202
County: 43-SUMTER,125,Crosswell,"1,503",Other,6,County Total,"73,579",401
